0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-01-0064-43,15-003,BAJA VERAPAZ,SALAMA,EORM,"CASERIO LA GARCÍA, ALDEA LAS LIMAS",41599448,AMNER ESAÚ FERNÁNDEZ LÓPEZ,EVANIDIA MARÍA ESTRADA CHAVARRÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0065-43,15-003,BAJA VERAPAZ,SALAMA,EORM,CASERIO LAS VEGUITAS ALDEA CHAGUITE,,AMNER ESAÚ FERNÁNDEZ LÓPEZ,AURA MIRTALA RAYMUNDO LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0066-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA LOS MAGUEYES,51997540,BOYMAN GYRIONE MILIÁN GUZMÁN,JUAN CARLOS CORONADO GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0067-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA VISTA HERMOSA,41727669,AMNER ESAÚ FERNÁNDEZ LÓPEZ,SHERLY YESENIA GONZÁLEZ ORDOÑEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0068-43,15-003,BAJA VERAPAZ,SALAMA,EORM,"CASERIO EL DURAZNITO, ALDEA LAS LIMAS",58635472,AMNER ESAÚ FERNÁNDEZ LÓPEZ,CARLOS RENÉ XITUMUL XITUMUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0069-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA SANTA INES CHIVAC II,48676847,BOYMAN GYRIONE MILIÁN GUZMÁN,CLAUDIA LORENA GARCÍA HERNÁNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0070-43,15-005,BAJA VERAPAZ,SALAMA,EORM,"CASERÍO EL ESTORAQUE, ALDEA LA PAZ 2",47889827,MARVIN ESTUARDO REYES GUZMAN,ESVIN RONALDO GALEANO SANTIAGO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0071-43,15-002,BAJA VERAPAZ,SALAMA,EOUM,BARRIO SANTA ELENA,56308830,MIGUEL ANGEL ATZIJ PICON,JUAN DE DIOS CUCUL LOPEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0072-43,15-004,BAJA VERAPAZ,SALAMA,EORM,"CASERIO EL ANONO, ALDEA CHIVAC",,BOYMAN GYRIONE MILIÁN GUZMÁN,RUBEN ALFONZO DUBÓN IXTECOC,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0073-43,15-003,BAJA VERAPAZ,SALAMA,EORM,"CASERIO PLAN GRANDE, ALDEA LAS LIMAS",79400043,AMNER ESAÚ FERNÁNDEZ LÓPEZ,IVEN ALEXANDER PELÁEZ SAMAYOA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0074-43,15-003,BAJA VERAPAZ,SALAMA,EORM,"CASERIO LAGUNILLAS, ALDEA VAINILLAS",49214721,AMNER ESAÚ FERNÁNDEZ LÓPEZ,LEIDYM XIOMARA TRINIDAD FRANCO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0075-43,15-005,BAJA VERAPAZ,SALAMA,EORM,"CASERÍO SANTA BÁRBARA, ALDEA SANTA BÁRBARA EL CARNERO",55116938,MARVIN ESTUARDO REYES GUZMAN,GLENDA CORINA REYES GONZÁLEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0076-43,15-005,BAJA VERAPAZ,SALAMA,EORM,"CASERIO CERRO EL CARNERO, ALDEA SANTA BARBARA EL CARNERO",47470873,MARVIN ESTUARDO REYES GUZMAN,NANCY MARIBEL CORTEZ BURRERO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0082-43,15-030,BAJA VERAPAZ,SALAMA,"""CENTRO EDUCATIVO VERAPAZ DEL SUR""",1A. CALLE 1-105 ZONA 3,79400550,NELSON JOEL HERNANDEZ HERNANDEZ,MARIA PATRICIA ARRIOLA FERNÁNDEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0088-43,15-004,BAJA VERAPAZ,SALAMA,EORM,"CASERIO LA LIMA, ALDEA LAS CAÑAS",55114237,BOYMAN GYRIONE MILIÁN GUZMÁN,ROXCIRIS IDALETH PICÓN FERNÁNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0089-43,15-003,BAJA VERAPAZ,SALAMA,EORM,"CASERIO EL DIVISADERO, ALDEA EL NANCE",,AMNER ESAÚ FERNÁNDEZ LÓPEZ,ENEYDY ODDETH SANTOS OCHOA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0092-43,15-003,BAJA VERAPAZ,SALAMA,EORM,"CASERIO EL CAMALAOTE, ALDEA LAS VIGAS",,AMNER ESAÚ FERNÁNDEZ LÓPEZ,GLORIA MARINA TISTA LEÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0093-43,15-003,BAJA VERAPAZ,SALAMA,EORM,"CASERIO EL MANIADERO, ALDEA LAS VIGAS",40522956,AMNER ESAÚ FERNÁNDEZ LÓPEZ,ERICK SOLIS MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
